,user_id,actual,recommendations
1039,1492,[ 848471  918345 1103629  909714 1029743 8090539],"[878996, 965267, 1106523, 1029743, 901062]"
1040,1494,[  934948  1136375 12302069   820321   845462   852856],"[1004906, 1106523, 1068719, 12301109, 1029743]"
1041,1495,"[ 1010051  1022254  1093113   831407   854852  1025650  5564303 13002975
   939636  9926758 12731466   927360  6534077   930603 12731544]","[863447, 1038745, 1127758, 896613, 948650]"
1042,1499,[  908318 14106445   985999 12810464],"[944486, 8203720, 930118, 14106445, 854852]"
1043,1500,[  859075   991874  1108131  1111129  1112754  8293440 15926844],"[1106523, 844179, 1029743, 5569230, 12301109]"
1044,1501,"[  849297   872137   939323  1087713  1093113   825541   914245   915493
  1006342  1070820  1082185  1098844  1104414  9446216   849505   901666
  1018769  1120361   870515   885406   906923   925862   963727   980984
  1048068  1075214  8019186 15926775]","[1070820, 985999, 1004906, 878996, 1116741]"
1045,1502,"[  834158   834491   849274   861246   866211   921504   930603   933248
   937791   943286   944836   979707  1002499  1003806  1004596  1034956
  1081177  1137688  1137775  6904613  9677748 12428017 12810393 13115407
 13877012]","[1070820, 849274, 1048068, 9338009, 971922]"
1046,1506,"[ 1037337  1044078  1000753  1004906   859075   979707 12301100  1106523
   835300   844179   923673]","[1044078, 844179, 1000753, 1106523, 12301100]"
1047,1507,"[  819978   894439   923673   995816  1000050  1101010  1106523 13841744
 15926844   962588]","[1106523, 1029743, 899624, 5569230, 1122358]"
1048,1508,[ 951412 1082185  940947],"[1018740, 1087102, 1043751, 935317, 933835]"
1049,1509,"[  926905  1016800  1029743  1042438  1135552  5578547   836645   932741
  1005456  1082185  1104856  1130729  7155863 12757653 12810391   819969
   879876   885939  1010590  1110218  5581335   842140   870515   930344
   931255  1051323]","[1029743, 1016800, 926905, 1028422, 1042438]"
1050,1510,"[ 7025046   934427  5569471   986912   865511   926905  6534480  6534482
   901062   949965   951590   960613   965766  1082185  1135573 15926886
   820321   842140   844179   869728   874972   887102   908312   910673
   916122   919423  1003649  1048068  1070820  1103629  1105301  1110857
  6704207  8276172  8293447 10149640  1130581  5568489  1102067]","[986912, 854852, 5569230, 5569471, 878996]"
1051,1511,[ 901211  824305  862682  890407 1018339 5569471 7409907 1042438],"[1106523, 5569230, 8090537, 8090521, 933835]"
1052,1512,[ 944139 1082185],"[1106523, 1029743, 8090521, 866211, 916122]"
1053,1513,[ 5591814   995478  1029372  1048272 12326050  1130029   985999],"[1137346, 5569230, 7462562, 1029743, 1044078]"
1054,1514,[ 885863 1081177 9836460  820321 1126899  956672 1022527],"[1126899, 1121393, 878996, 906335, 995965]"
1055,1515,[  864279  1034176 15717057   986912],"[971922, 1132771, 5569230, 844179, 933835]"
1056,1517,"[ 6463775  7442180  1077745   844179   865456   892531   905636   960613
   960791   971585  5568729  5569471  7139529  7146026 10150194 10285335
 15926886]","[965267, 1070820, 5568378, 1029743, 910032]"
1057,1518,[ 898068  962229 1029743 5585510],"[1029743, 1106523, 844179, 5585510, 1124029]"
1058,1519,"[  839419   849003   854754   863030   865156   885023   892048   913144
   936914   951414   961792  1070820  1135476 15972074]","[5569230, 1070820, 1029743, 866211, 6034857]"
1059,1521,[ 825541  854852  982790  999779 1082185],"[1029743, 5569230, 1106523, 916122, 965766]"
1060,1523,[ 851287  912451 1139216],"[1029743, 878996, 948670, 1106523, 5569230]"
1061,1524,"[  843898   854754   865156   878996   973086   984054  1003649  1009187
  1059922  1082185  1095751  1112667  1122568  1124077  1126899  1131133
  5568378  5578547  6034857  9521679 12781777  1062128  1130452   822739
   976199  1026118  1040346  5569374]","[6034857, 5569471, 878996, 854852, 1126899]"
1062,1525,"[  999779  1025611  1029743  1037863  1081177 12781777   999198  1047525
  1052729  5568320   831712   844179   848029   859075   865992   871756
   878996   883819   892768   898068   899624   904129   912451  1040346
  1054262  1079067  1082185  1090507  1103629  1122568  1133254  6534074
  6534480 15926775 16729415]","[1029743, 866211, 865456, 899624, 5568378]"
1063,1526,[8015407  866211 6034857  986912 1037417 1089025 6704207],"[8090537, 986912, 1106523, 864335, 1135468]"
1064,1527,"[ 1029743   840227   852856   859075   863885   872137   878996   880150
   908318   910964   912704   937406   951590   952972   959179   963336
   979707   985866   985999  1006878  1011920  1035207  1036347  1037337
  1044759  1082185  1091865  1110779  1119075  1125497  1132178  7024814
  9297155 12428017 12524086 12810393 13213240 15926775   882013  1025650
  1081177  1103618  1116673  1123842   957951  1108094  5569230  5569845
  6534035  1132943  5581464  1025611  1027168  1090587  1132968   826239
   836445   866871   899019   963868   964521  1041796  1094308  1099164
  7410168 13910296  1042942]","[866211, 985999, 916122, 1029743, 13189726]"
1065,1528,"[  983584  7144132  1125199  1130458   836758  1006922  1029743 12384775
   820582   885697   938622   963835  1062698  9297106  9677236 13115501
 14111400   939636  1050851  8293447   974336  1110624  6391532 10180324
  1075368]","[1029743, 844179, 866211, 1075368, 983584]"
1066,1529,"[  823990   825749   839419   839485   854754   872762   876669   878285
   898068   913210   936117   957938   979707  1014565  1028705  1060673
  1098248  1126899  1137688  5579359  5592931  6391134  6602729  9546982
 12810393 13213240  1060912  1125837  6463826  8293440   849202   851528
   866211   898847   993466  1026118  1051516  1082185  9333734 13842104
   899201  1104058  7168895  8090956 13213567]","[854405, 1044078, 863885, 12811532, 839419]"
1067,1530,"[  907099   936830   938300  1023720  1081177  1082185 16729299   824661
   943169]","[999104, 1029743, 930118, 1081177, 824758]"
1068,1531,[  820321   907625   983858  1000237  1011736  1082185 12731436],"[1029743, 878996, 916122, 1106523, 5587656]"
1069,1532,"[  951590   965766   976214   979707  1011736  1063578  1092937  1112205
 12301109]","[5569471, 8090513, 5569230, 6534030, 1043787]"
1070,1533,[ 919423 1006664],"[986912, 1081177, 1070820, 1127831, 1029743]"
1071,1534,"[  888275   967514   991223  1033142  1082185  1103629  1135476  6034857
  6533333  9419443  9836460  1070820  1127825  1129174  9707010   834491
   926905   979707   999198  1003649  1083446  1127831 15926507   890719
   893018  9446216   972416 13189991   992986  1063907  1099862 13158064
   830503  6514160 13190240]","[999198, 1127831, 5569230, 6533746, 851146]"
1072,1535,"[ 1036699   869047   883068   899624  1016276  1019078  1025611  1122358
  7144132 12757140 13210025  1062698  1101173  1086384   901976   977658
   999270 16770156]","[1044078, 972143, 1025611, 871756, 856827]"
1073,1536,"[ 1029743  8090532   871061  1054262  7168417  8090509 12301100   835558
   850562   896809   896974   899201   929363   945611   951197  1051323
  1068561  1069312  1075470  1108131  1115187  5568729  5568800  7463287
  8090537   845622   914318   967948  1042907]","[8090532, 8090509, 1029743, 5569471, 901776]"
1074,1537,"[1106523  829291  829955  848029  859987  871756  934427  985893 1029743
 1038985 1055155 1064752 1072523 1119761 1127470 5568378 5568800 5569327
 5592610 6391080]","[1029743, 1106523, 5569230, 1042544, 831628]"
1075,1539,[999965 949294],"[1106523, 1029743, 1033403, 878996, 824193]"
1076,1540,[1068504 9835619  990797  993638 7024871 7151824 8090537],"[8090537, 5568378, 1106523, 838186, 5569230]"
1077,1541,"[  905636   931579  1060292 13007986   849202   849578  1027168  1029743
  9832628 12781763 15926844   960421 13189991   844179   880969   885697
   898068   899257   901062   901666   965766   970866  1025650  1029685
  1039672  1071759  1082185  1082269  1094924  1102949  1104343  1107173
  1109136  1119405  5568378 10149640]","[1127831, 5592094, 1029743, 940947, 922898]"
1078,1542,[1097001  823721  859426  896085 9673980  896862  938138  939900  925862],"[1029743, 8090521, 865456, 1106523, 12695224]"
1079,1543,"[  858373   865456   918345   947326  1029372  5568378  5569327 12302069
   948384   978077  1132911  1139525  5568800   904812   912280   965766
   996269  1109615  9835223 12731544]","[1029743, 916122, 899624, 1096573, 1043494]"
1080,1545,[ 1106523   948468 13382402],"[1106523, 1080472, 933637, 844179, 8090521]"
1081,1546,[  867931   883940   917816  1053489  5570595 12302069  1051781  1068719],"[1106523, 907631, 902172, 916122, 965766]"
1082,1547,"[ 829722  851528  852360  999391 1040701 1051211 1126294 5569327 5575861
 6534077 1103705]","[5569230, 1029743, 5569471, 1106523, 878996]"
1083,1548,"[ 1071302   849129   859010   865174   883202  1042438  1091410  1122568
  1128016  1138423   859075   936889  1000237  1000753   856060   875392
   951590   999625   835098   870547   965842  1082185  1134483  7410344
 13841744]","[1106523, 1029743, 916122, 907631, 866211]"
1084,1549,[ 837865  852014 1122358 8203851 9575582  939636  969866  986912],"[1106523, 1122358, 965267, 986912, 993638]"
1085,1550,[1068504 1082185 1044078 1122568 9835619],"[1106523, 5587656, 5590613, 1038663, 1029743]"
1086,1552,[ 865456  908064  912301  951590  962991  997309 1029743 5568729],"[1029743, 5569230, 901062, 1121393, 944836]"
1087,1553,[  990797   937791  1033142  1068719 10143885  1044130],"[874972, 899624, 1106523, 9836693, 1029743]"
1088,1555,[888054],"[1029743, 1106523, 5569230, 823704, 1090884]"
1089,1556,[ 858373  880150 1014948],"[1044078, 948670, 844179, 999858, 916122]"
1090,1557,"[ 901776  970160  901666 1007269 1026118 1065705 1082185 1106523 1109136
 1110409 1135476]","[878996, 930118, 1127831, 854852, 970160]"
1091,1558,"[ 851903  866211  866355  992292 1001827 1020623 1025641 1029743 1030093
 1082185 1107039 1127831 1131321 9803810  839438]","[1006184, 916122, 5569374, 839438, 908318]"
1092,1559,"[  826597   929388  1026945  1075368  1082990 13213082   880888   887102
  1026118  1094781  1110031  7463287  1116297  1119112 12524365]","[940947, 916122, 5569230, 1081177, 1075368]"
1093,1560,[ 835530  965766 1021519 1092937 9524291],"[1021519, 1029743, 844179, 823704, 916122]"
1094,1563,"[  865026  6919082 13841744  1004906  1128812 13776705   883202   913671
   921504  1035321  5578437   835098   906443   907309   997309  1037417
  1089025  1126899  1137694  5569327 12648296 15926886]","[1127831, 957951, 951412, 878996, 896613]"
1095,1564,[1004906],"[1029743, 878996, 1106523, 854852, 930118]"
1096,1566,"[  842264   849018   885697   979707   993838  1044078 12352054   949965
 12672980   943940  5568489  7441192  1134296 12810466   901205 12301404
 12262778   889105   930344  1053022 12301073   844179   884597   967461
  1035676   849202   822517   969846  1008799  1048918  1117128  6554400
  9487286  9487682  9488035 12262992   906883]","[874972, 976199, 1004906, 1118623, 908318]"
1097,1567,[ 1082185   862682   848029 16809649  1072523],"[1026118, 1106523, 965267, 854852, 831628]"
1098,1568,"[  932863   997796  1004906  1070702  6514160  9469110   829291   834826
   898847   899624   904236   938138   969866  1000753  1121384  1127025
 12946027   874972   882489   930283  1024319  1051323  1092937  1123146
  1135258]","[899624, 1046545, 1106523, 1051323, 999270]"
1099,1569,[1042616],"[866211, 878996, 1029743, 1106523, 866871]"
1100,1571,[8090509],"[1062128, 1136719, 1029743, 878996, 1106523]"
1101,1572,"[  833724   839419   857503   899624   936741   937406   948650   995965
  1005274  1013389  1050482  1058214  1082185  1131374  6463826  6513658
  9835509 12262830 12810422 15926844  1064213  6632551   945662   892768
   849018   823704   885023   888275   933067   979707   985999   990656
  1027168  1030981  1041796  1044078  1088683  1090784  1123022  1134398
  5569230  6034857  6039592 13213075]","[1126899, 9835509, 1004906, 5569230, 1029743]"
1102,1575,[ 951412  979707 1022254 1026118 1082185 1119405 1051516 1129174 1135476],"[878996, 6034857, 1127831, 1135044, 930118]"
1103,1576,[ 835300  956902  999391 1037863 1042438 1082185 5563934],"[1029743, 957736, 1072693, 851129, 5569230]"
1104,1577,[1006483 1038462 6979753],"[1029743, 997796, 1043971, 916122, 8090537]"
1105,1578,[ 969846 1044078 1130858],"[916122, 1029743, 865456, 1043751, 899624]"
1106,1579,"[  830740   951412  1097418  1105917   991223  1082185   996028   921504
   995965  9677109  1119993 13776705   878128   880150  8249365 10180324
 13910974   844179   938300   938463   951590  1042438  1054262  1131490
  1056267 13380863   856252   903350   932340   832678   850562   859075
   999858  1048272  1061203  1081177  1110057  1125123  9803207  9837092
   945611]","[940947, 1018740, 1081177, 1043751, 8090532]"
1107,1580,[1029372  827656  921836  927360 1024051 1044078  939636],"[1029743, 916122, 1106523, 985999, 899624]"
1108,1581,"[  831063   883068   883819   886317  1029743  1082185  1125391  1129610
  8090536 10285137]","[1029743, 878996, 5569230, 916122, 5569471]"
1109,1584,"[  825882   912004   829950   846833   862318   872177   882247   884896
   904777   956274   957736   962991  1029743  1067606  1115098 12301784
   820923   865705   957164   825994   859129   870547   892531   916122
  1028891  5568758   917407  1070272  1011459   929768   974204  1059347
  1082185  6633273 13841744  1004945]","[957736, 1106523, 1029743, 1028891, 5568729]"
1110,1585,"[  830070  1000237  5568249   901666   916122   918598   939681   961979
   964835   999090  1082185  1082814  1084211  1090247  1110692  7025046
  7025326  9297474 10344718 13190240   848319   895311   937292  1056509
  1124432  5569471  5573394  5581910  6633210  7130924  9677236]","[1126899, 5569471, 866211, 5569230, 879506]"
1111,1587,[ 831509 1006878 1051211 1088387 5565392],"[1029743, 8090521, 8090537, 1137346, 1106523]"
1112,1588,"[  845208  1014509  1082185  1113274 13944905   841016   901062  1062117
  1082269  1061203]","[6034857, 930118, 878996, 1127831, 916122]"
1113,1590,"[ 6533608  6534030   866211   878996   902094  1007259   824977   835279
   883003   916122   918994   965766   968164   997987  1001266  1028891
  1029313  1046756  1048352  1055425  1070820  1081177  1082185  1100379
  1107839  1123254  1137775  1138443  1138487  6391381  6464027  6602729
  7409941 12385916 14077333  1037863  6602440]","[838186, 916122, 902172, 985999, 1021324]"
1114,1591,"[  837751   866211   896085   902172   916993   921836   923673   939605
  1014054  1076056  1081177  1082185  7432861 10282425   878996   897125
   991874   993466  1001827  1012941  1022254  1050851  1067606  1101445
  1122568  1135476  5568320   859010   867469   868868  1004390  1053730
  1055155  1079023]","[1081177, 1070820, 1127831, 854852, 854405]"
